_RAJ2000	_DEJ2000	nSFR	GLON	GLAT	Type	n_Name	Name	Comp	RA1950	DE1950	Band	Ref
266.83645	-29.20397	0.01-0.55	359.967	-0.4610	IR	 	 	IRS	17 44 09.700	-29 11 12.000	3.79	87006
266.83645	-29.20397	0.01-0.55	359.967	-0.4610	IR	 	 	IRS	17 44 09.700	-29 11 12.000	2.19	87006
266.83645	-29.20397	0.01-0.55	359.967	-0.4610	IR	 	 	IRS	17 44 09.700	-29 11 12.000	1.63	87006
266.83645	-29.20397	0.01-0.55	359.967	-0.4610	IR	 	 	IRS	17 44 09.700	-29 11 12.000	1.24	87006
266.83935	-29.20145	0.01-0.55	359.970	-0.4580	M	 	H2O-E	 	17 44 10.400	-29 11 03.000	22.23	83006
266.83935	-29.20145	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 10.400	-29 11 03.000	48.991	96000
266.83935	-29.20145	0.01-0.55	359.970	-0.4600	M	 	NH3	 	17 44 10.400	-29 11 03.000	23.694	96000
266.83894	-29.20143	0.01-0.55	359.970	-0.4580	M	 	H2O-E	 	17 44 10.300	-29 11 02.900	22.23	90027
266.83685	-29.20035	0.01-0.55	359.970	-0.4600	M	 	CH3OH-E	 	17 44 09.800	-29 10 59.000	6.668	95009
266.83435	-29.20036	359.97-0.46	359.969	-0.4580	IR	 	 	 	17 44 09.200	-29 10 59.000	850	95091
266.83435	-29.20036	359.97-0.46	359.969	-0.4580	IR	 	 	 	17 44 09.200	-29 10 59.000	450	95091
266.83435	-29.20036	359.97-0.46	359.969	-0.4580	M	 	CO	 	17 44 09.200	-29 10 59.000	219.5603	95091
266.83435	-29.20036	359.97-0.46	359.969	-0.4580	M	 	CS	 	17 44 09.200	-29 10 59.000	244.9357	95091
266.83601	-29.20008	0.01-0.55	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	100	86012
266.83601	-29.20008	0.01-0.55	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	60	86012
266.83601	-29.20008	0.01-0.55	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	25	86012
266.83601	-29.20008	0.01-0.55	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	12	86012
266.83601	-29.20008	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 09.600	-29 10 58.000	97.981	96005
266.83601	-29.20008	359.97-0.46	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	100	86012
266.83601	-29.20008	359.97-0.46	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	60	86012
266.83601	-29.20008	359.97-0.46	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	25	86012
266.83601	-29.20008	359.97-0.46	359.970	-0.4590	IR	 	17441-2910	 	17 44 09.600	-29 10 58.000	12	86012
266.83601	-29.20008	359.97-0.46	359.969	-0.4570	M	 	CH3OH-E	 	17 44 09.600	-29 10 58.000	6.669	97034
266.83443	-29.20000	0.01-0.55	359.970	-0.4580	R	 	 	 	17 44 09.220	-29 10 57.700	22	89009
266.83434	-29.20000	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 09.200	-29 10 57.700	146.9690	96014
266.83434	-29.20000	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 09.200	-29 10 57.700	244.9357	96014
266.83434	-29.20000	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 09.200	-29 10 57.700	96.4130	96014
266.83434	-29.20000	0.01-0.55	359.970	-0.4600	M	 	CS	 	17 44 09.200	-29 10 57.700	144.6171	96014
266.83405	-29.19984	359.97-0.46	359.969	-0.4570	M	 	CH3OH-E	 	17 44 09.130	-29 10 57.100	6.668	96026
266.83434	-29.19981	0.01-0.55	359.970	-0.4570	M	 	OH-E	 	17 44 09.200	-29 10 57.000	1.7	89009
266.83434	-29.19981	0.01-0.55	359.970	-0.4580	M	 	H2O-E	 	17 44 09.200	-29 10 57.000	22.23	89009
266.83405	-29.19967	0.01-0.55	359.970	-0.4570	M	 	OH-E	 	17 44 09.130	-29 10 56.500	1.665	98003
266.83413	-29.19959	359.97-0.46	359.969	-0.4570	M	 	OH-E	 	17 44 09.150	-29 10 56.200	1.665	11
266.83684	-29.19924	0.01-0.55	359.970	-0.4570	M	 	OH-E	 	17 44 09.800	-29 10 55.000	1.665	83008
266.83313	-29.19873	0.01-0.55	359.970	-0.4560	IR	 	 	IRS	17 44 08.910	-29 10 53.100	4.8	87041
266.83313	-29.19873	0.01-0.55	359.970	-0.4560	IR	 	 	IRS	17 44 08.910	-29 10 53.100	3.5	87041
266.83313	-29.19873	0.01-0.55	359.970	-0.4560	IR	 	 	IRS	17 44 08.910	-29 10 53.100	2.2	87041
266.83313	-29.19873	0.01-0.55	359.970	-0.4560	IR	 	 	IRS	17 44 08.910	-29 10 53.100	1.65	87041
266.83313	-29.19873	0.01-0.55	359.970	-0.4560	IR	 	 	IRS	17 44 08.910	-29 10 53.100	1.25	87041
266.83267	-29.19851	359.97-0.46	359.970	-0.4560	R	 	 	A	17 44 08.800	-29 10 52.300	8.7	1
266.83267	-29.19851	359.97-0.46	359.970	-0.4560	R	 	 	A	17 44 08.800	-29 10 52.300	8.7	1
266.27798	-29.19862	359.72-0.04	 	 	R	 	 	 	17 41 55.700	-29 10 43.000	4.875	78018
266.27798	-29.19862	359.72-0.04	 	 	R	 	 	 	17 41 55.700	-29 10 43.000	4.875	78000
267.10852	-29.19431	0.13-0.55	0.100	-0.6600	R	 	 	 	17 45 15.000	-29 10 42.000	22.2	86050
266.27506	-29.19835	359.72-0.04	 	 	R	 	 	S10	17 41 55.000	-29 10 42.000	4.750	89061
266.27297	-29.19836	359.72-0.04	 	 	R	 	 	S10	17 41 54.500	-29 10 42.000	10.700	89061
266.27506	-29.19835	359.72-0.04	 	 	R	 	 	S10	17 41 55.000	-29 10 42.000	4.750	89061
266.27297	-29.19836	359.72-0.04	 	 	R	 	 	S10	17 41 54.500	-29 10 42.000	10.700	89061
266.27505	-29.19780	359.72-0.04	 	 	R	 	 	 	17 41 55.000	-29 10 40.000	5.01	85035
266.27046	-29.19699	359.72-0.04	359.716	-0.0360	R	 	 	4	17 41 53.900	-29 10 37.000	4.995	78018
266.21712	-29.19725	359.73+0.00	 	 	R	 	 	S5	17 41 41.100	-29 10 37.000	10.700	89061
266.21712	-29.19725	359.73+0.00	 	 	R	 	 	S5	17 41 41.100	-29 10 37.000	10.700	89061
266.26804	-29.19642	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 53.320	-29 10 34.900	4.9	94004
266.26804	-29.19642	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 53.320	-29 10 34.900	1.44	94004
266.26804	-29.19642	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 53.320	-29 10 34.900	4.9	94004
266.27091	-29.19560	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 54.010	-29 10 32.000	4.9	94004
266.27045	-29.19560	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 53.900	-29 10 32.000	1.616	95042
266.27091	-29.19560	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 54.010	-29 10 32.000	4.9	94004
266.27091	-29.19560	359.72-0.04	359.717	-0.0350	R	 	 	 	17 41 54.010	-29 10 32.000	4.9	94004
266.65760	-29.19317	359.90-0.32	 	 	R	 	 	S31	17 43 26.800	-29 10 30.000	4.750	89061
266.65302	-29.19319	359.90-0.32	 	 	R	 	 	S31	17 43 25.700	-29 10 30.000	10.700	89061
266.65760	-29.19317	359.90-0.32	 	 	R	 	 	S31	17 43 26.800	-29 10 30.000	4.750	89061
266.65302	-29.19319	359.90-0.32	 	 	R	 	 	S31	17 43 25.700	-29 10 30.000	10.700	89061
266.24792	-29.19126	359.72-0.04	359.711	-0.0160	IR	 	17418-2910	 	17 41 48.500	-29 10 16.000	100	86012
266.24792	-29.19126	359.72-0.04	359.711	-0.0160	IR	 	17418-2910	 	17 41 48.500	-29 10 16.000	60	86012
266.24792	-29.19126	359.72-0.04	359.711	-0.0160	IR	 	17418-2910	 	17 41 48.500	-29 10 16.000	25	86012
266.24792	-29.19126	359.72-0.04	359.711	-0.0160	IR	 	17418-2910	 	17 41 48.500	-29 10 16.000	12	86012
266.27624	-29.18835	359.72-0.04	359.727	-0.0340	R	 	 	 	17 41 55.300	-29 10 06.000	1.616	95042
266.27498	-29.18669	359.72-0.04	359.727	-0.0340	R	 	 	5	17 41 55.000	-29 10 00.000	4.995	78018
267.14218	-29.17859	0.13-0.55	0.127	-0.6770	IR	 	17453-2909	 	17 45 23.100	-29 09 46.000	100	86012
267.14218	-29.17859	0.13-0.55	0.127	-0.6770	IR	 	17453-2909	 	17 45 23.100	-29 09 46.000	60	86012
267.14218	-29.17859	0.13-0.55	0.127	-0.6770	IR	 	17453-2909	 	17 45 23.100	-29 09 46.000	25	86012
267.14218	-29.17859	0.13-0.55	0.127	-0.6770	IR	 	17453-2909	 	17 45 23.100	-29 09 46.000	12	86012
266.29162	-29.18161	359.72-0.04	 	 	R	 	 	 	17 41 59.000	-29 09 42.000	22.2	86050
266.95835	-29.17171	0.01-0.55	0.050	-0.5400	R	 	 	 	17 44 39.000	-29 09 18.000	22.2	86050
266.15610	-29.17004	359.68+0.07	 	 	R	 	 	S2	17 41 26.500	-29 08 58.000	10.700	89061
266.16191	-29.16640	359.68+0.07	 	 	R	 	 	S2	17 41 27.900	-29 08 45.000	4.750	89061
266.16191	-29.16640	359.68+0.07	 	 	R	 	 	S2	17 41 27.900	-29 08 45.000	4.750	89061
266.16191	-29.16640	359.68+0.07	 	 	R	 	 	S2	17 41 27.900	-29 08 45.000	10.700	89061
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	IR	 	 	 	17 41 59.300	-29 07 58.000	1300	97012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	IR	 	17419-2907	 	17 41 59.300	-29 07 58.000	100	86012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	IR	 	17419-2907	 	17 41 59.300	-29 07 58.000	60	86012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	IR	 	17419-2907	 	17 41 59.300	-29 07 58.000	25	86012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	IR	 	17419-2907	 	17 41 59.300	-29 07 58.000	12	86012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	M	 	CO	 	17 41 59.300	-29 07 58.000	230.54	97012
266.29269	-29.15271	359.78-0.03	359.764	-0.0290	M	 	CS	 	17 41 59.300	-29 07 58.000	97.981	97012
266.31350	-29.14872	359.78-0.03	 	 	R	 	 	S12	17 42 04.300	-29 07 44.000	10.700	89061
266.31350	-29.14872	359.78-0.03	 	 	R	 	 	S12	17 42 04.300	-29 07 44.000	10.700	89061
267.02062	-29.13307	0.13-0.55	 	 	O	 	 	 	17 44 54.000	-29 07 00.000	0.6563	90032
267.01265	-29.12533	0.13-0.55	0.114	-0.5520	IR	 	17448-2906	 	17 44 52.100	-29 06 32.000	100	86012
267.01265	-29.12533	0.13-0.55	0.114	-0.5520	IR	 	17448-2906	 	17 44 52.100	-29 06 32.000	60	86012
267.01265	-29.12533	0.13-0.55	0.114	-0.5520	IR	 	17448-2906	 	17 44 52.100	-29 06 32.000	25	86012
267.01265	-29.12533	0.13-0.55	0.114	-0.5520	IR	 	17448-2906	 	17 44 52.100	-29 06 32.000	12	86012
267.02051	-29.11640	0.13-0.55	 	 	O	 	S 19,RCW 140	 	17 44 54.000	-29 06 00.000	0.6563	60001
266.23279	-29.10606	359.78+0.03	 	 	R	 	 	S7	17 41 45.000	-29 05 09.000	10.700	89061
266.23279	-29.10606	359.78+0.03	 	 	R	 	 	S7	17 41 45.000	-29 05 09.000	10.700	89061
266.40890	-29.09718	359.87-0.09	359.865	-0.0860	M	 	NH3	 	17 42 27.270	-29 04 40.100	23.694	89047
266.40890	-29.09718	359.87-0.09	359.865	-0.0860	M	 	NH3	 	17 42 27.270	-29 04 40.100	23.723	89047
266.40902	-29.09687	359.87-0.09	359.865	-0.0860	R	 	 	6	17 42 27.300	-29 04 39.000	4.995	78018
266.40902	-29.09687	359.87-0.09	359.861	-0.0810	M	 	H2O-E	 	17 42 27.300	-29 04 39.000	22.23	83026
266.40123	-29.09663	359.87-0.09	359.861	-0.0810	M	 	H2O-E	 	17 42 25.430	-29 04 38.000	22.23	89047
266.40902	-29.09604	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.300	-29 04 36.000	36.169	93051
266.40777	-29.09604	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.000	-29 04 36.000	36.169	92011
266.40777	-29.09604	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.000	-29 04 36.000	48.372	94075
266.40923	-29.09598	359.87-0.09	359.865	-0.0860	R	 	 	G	17 42 27.350	-29 04 35.800	5	85031
266.40923	-29.09598	359.87-0.09	359.865	-0.0860	R	 	 	G	17 42 27.350	-29 04 35.800	15	85031
266.40902	-29.09598	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.300	-29 04 35.800	36.169	89019
266.40902	-29.09598	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.300	-29 04 35.800	107.013	99004
266.40923	-29.09598	359.87-0.09	359.865	-0.0860	M	 	SIO-E	 	17 42 27.350	-29 04 35.800	43.424	90045
266.40859	-29.09493	359.87-0.09	359.865	-0.0860	M	 	CH3OH-E	 	17 42 27.200	-29 04 32.000	28.316	92041
266.41193	-29.09463	359.87-0.09	359.868	-0.0880	R	 	 	 	17 42 28.000	-29 04 31.000	14.68999	89003
266.23271	-29.09356	359.78+0.03	359.790	0.0500	IR	 	FIR 7	 	17 41 45.000	-29 04 24.000	69	84048
266.23271	-29.09356	359.78+0.03	359.790	0.0500	IR	 	FIR 7	 	17 41 45.000	-29 04 24.000	69	84048
266.40774	-29.09160	359.87-0.09	359.869	-0.0830	IR	 	 	 	17 42 27.000	-29 04 20.000	800	94021
266.40774	-29.09160	359.87-0.09	359.869	-0.0830	IR	 	 	 	17 42 27.000	-29 04 20.000	800	94021
266.42649	-29.09095	359.88-0.10	359.878	-0.0970	R	 	 	 	17 42 31.500	-29 04 18.000	84.2	88072
266.36605	-29.09013	359.86-0.03	359.851	-0.0510	R	 	 	 	17 42 17.000	-29 04 14.000	5.01	85035
266.40885	-29.08884	359.87-0.09	359.870	-0.0800	M	 	NH3	clump	17 42 27.270	-29 04 10.100	23.694	89047
266.40885	-29.08884	359.87-0.09	359.870	-0.0800	M	 	NH3	 	17 42 27.270	-29 04 10.100	23.723	89047
266.40564	-29.08855	359.87-0.09	359.870	-0.0800	M	 	NH3	cloud	17 42 26.500	-29 04 09.000	23.7	81023
266.40770	-29.08604	359.87-0.09	359.870	-0.0800	M	 	H2CO	 	17 42 27.000	-29 04 00.000	4.830	80032
267.01196	-29.08283	0.13-0.55	0.100	-0.6600	R	 	 	 	17 44 52.000	-29 03 59.000	5.01	85035
266.41104	-29.08575	359.87-0.09	359.870	-0.0800	M	 	CH3OH(a)	 	17 42 27.800	-29 03 59.000	12.17859	87063
266.39185	-29.08279	359.87-0.09	359.869	-0.0670	R	 	 	 	17 42 23.200	-29 03 48.000	10.7	76056
266.52555	-29.07047	359.94-0.16	359.940	-0.1600	IR	 	17429-2903	 	17 42 55.300	-29 03 06.000	100	86012
266.52555	-29.07047	359.94-0.16	359.940	-0.1600	IR	 	17429-2903	 	17 42 55.300	-29 03 06.000	60	86012
266.52555	-29.07047	359.94-0.16	359.940	-0.1600	IR	 	17429-2903	 	17 42 55.300	-29 03 06.000	25	86012
266.52555	-29.07047	359.94-0.16	359.940	-0.1600	IR	 	17429-2903	 	17 42 55.300	-29 03 06.000	12	86012
267.01937	-29.06752	0.13-0.55	0.100	-0.6600	R	 	 	 	17 44 53.800	-29 03 04.000	8.35	10
267.01937	-29.06752	0.13-0.55	0.100	-0.6600	R	 	 	 	17 44 53.800	-29 03 04.000	8.35	10
266.34923	-29.06521	359.86-0.03	 	 	R	 	SGR A-SW	 	17 42 13.000	-29 02 44.000	8.585	89000
266.41549	-29.06489	359.90-0.07	 	 	R	 	SGR A-S	 	17 42 28.900	-29 02 44.000	8.585	89000
266.40598	-29.06327	359.90-0.07	359.892	-0.0670	M	 	H2O-E	 	17 42 26.620	-29 02 38.000	22.23	89047
266.40907	-29.05781	359.90-0.07	359.898	-0.0660	R	 	 	F	17 42 27.370	-29 02 18.400	5	85031
266.40907	-29.05781	359.90-0.07	359.898	-0.0660	R	 	 	F	17 42 27.370	-29 02 18.400	15	85031
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.400	-29 02 18.000	6.669	91049
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.400	-29 02 18.000	44.06943	90046
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.400	-29 02 18.000	36.169	93051
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.400	-29 02 18.000	95.16948	7
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.400	-29 02 18.000	95.16948	7
266.40919	-29.05770	359.90-0.07	359.898	-0.0660	R	 	 	8	17 42 27.400	-29 02 18.000	4.995	78018
266.40877	-29.05687	359.90-0.07	359.898	-0.0660	M	 	CH3OH-E	 	17 42 27.300	-29 02 15.000	28.316	92041
266.31165	-29.05512	359.87-0.00	359.856	0.0080	IR	 	17420-2902	 	17 42 04.000	-29 02 07.000	100	86012
266.31165	-29.05512	359.87-0.00	359.856	0.0080	IR	 	17420-2902	 	17 42 04.000	-29 02 07.000	60	86012
266.31165	-29.05512	359.87-0.00	359.856	0.0080	IR	 	17420-2902	 	17 42 04.000	-29 02 07.000	25	86012
266.31165	-29.05512	359.87-0.00	359.856	0.0080	IR	 	17420-2902	 	17 42 04.000	-29 02 07.000	12	86012
266.32415	-29.05450	359.87-0.00	 	 	R	 	 	S13	17 42 07.000	-29 02 05.000	10.700	89061
266.32415	-29.05450	359.87-0.00	 	 	R	 	 	S13	17 42 07.000	-29 02 05.000	10.700	89061
266.41161	-29.04436	359.90-0.07	359.911	-0.0610	M	 	HCO+	 	17 42 28.000	-29 01 30.000	89.2	77058
266.41161	-29.04436	359.90-0.07	359.911	-0.0610	M	 	N2H+	 	17 42 28.000	-29 01 30.000	93.2	77058
266.74290	-29.04053	0.06-0.31	0.064	-0.3070	R	 	 	16	17 43 47.500	-29 01 22.000	4.875	78018
266.39488	-29.03610	359.90-0.07	359.911	-0.0610	M	 	HCO+	 	17 42 24.000	-29 01 00.000	89.189	80020
266.22607	-29.03109	359.83+0.08	 	 	R	 	 	S6	17 41 43.500	-29 00 39.000	10.700	89061
266.22607	-29.03109	359.83+0.08	 	 	R	 	 	S6	17 41 43.500	-29 00 39.000	10.700	89061
266.58029	-29.02854	0.00-0.18	 	 	R	 	 	S25	17 43 08.500	-29 00 36.000	10.700	89061
266.58029	-29.02854	0.00-0.18	 	 	R	 	 	S25	17 43 08.500	-29 00 36.000	10.700	89061
266.93492	-29.02543	0.13-0.55	0.164	-0.4420	IR	 	17445-2900	 	17 44 33.600	-29 00 31.000	100	86012
266.93492	-29.02543	0.13-0.55	0.164	-0.4420	IR	 	17445-2900	 	17 44 33.600	-29 00 31.000	60	86012
266.93492	-29.02543	0.13-0.55	0.164	-0.4420	IR	 	17445-2900	 	17 44 33.600	-29 00 31.000	25	86012
266.93492	-29.02543	0.13-0.55	0.164	-0.4420	IR	 	17445-2900	 	17 44 33.600	-29 00 31.000	12	86012
266.93492	-29.02543	0.13-0.55	0.164	-0.4420	M	 	H2O-E	 	17 44 33.600	-29 00 31.000	22.23	95008
266.56694	-29.02694	0.00-0.18	359.996	-0.1680	IR	 	17430-2900	 	17 43 05.300	-29 00 30.000	100	86012
266.56694	-29.02694	0.00-0.18	359.996	-0.1680	IR	 	17430-2900	 	17 43 05.300	-29 00 30.000	60	86012
266.56694	-29.02694	0.00-0.18	359.996	-0.1680	IR	 	17430-2900	 	17 43 05.300	-29 00 30.000	25	86012
266.56694	-29.02694	0.00-0.18	359.996	-0.1680	IR	 	17430-2900	 	17 43 05.300	-29 00 30.000	12	86012
266.40937	-29.02076	359.95-0.06	359.930	-0.0470	R	 	 	S	17 42 27.500	-29 00 05.000	5.0	75021
266.40937	-29.02076	359.95-0.06	359.930	-0.0470	IR	 	 	S	17 42 27.500	-29 00 05.000	56	78056
266.96154	-29.01669	0.13-0.55	0.100	-0.6600	M	 	CO	 	17 44 40.000	-29 00 00.000	115.27	82004
266.41145	-29.01936	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 28.000	-29 00 00.000	21	78056
266.41145	-29.01936	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 28.000	-29 00 00.000	12	78056
266.41978	-29.01932	359.95-0.06	359.950	-0.0460	IR	 	[CII]	peak	17 42 30.000	-29 00 00.000	158	98009
266.41192	-29.01547	359.95-0.06	359.937	-0.0460	R	 	 	A	17 42 28.120	-28 59 46.000	4.9	94004
266.41192	-29.01547	359.95-0.06	359.937	-0.0460	R	 	 	A	17 42 28.120	-28 59 46.000	1.44	94004
266.41192	-29.01547	359.95-0.06	359.937	-0.0460	R	 	 	A	17 42 28.120	-28 59 46.000	4.9	94004
266.41184	-29.01547	359.95-0.06	359.937	-0.0460	R	 	 	A	17 42 28.100	-28 59 46.000	14.690	89062
266.42809	-29.01428	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 32.000	-28 59 42.000	105	74033
266.42809	-29.01428	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 32.000	-28 59 42.000	91	74033
266.42809	-29.01428	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 32.000	-28 59 42.000	68	74033
266.42809	-29.01428	359.95-0.06	359.950	-0.0460	IR	 	 	 	17 42 32.000	-28 59 42.000	56	74033
266.42599	-29.01179	359.95-0.06	 	 	R	 	 	 	17 42 31.500	-28 59 33.000	4.875	80018
266.42599	-29.01179	359.95-0.06	 	 	R	 	 	S17	17 42 31.500	-28 59 33.000	4.875	78000
266.41306	-29.01102	359.95-0.06	 	 	R	 	 	S17	17 42 28.400	-28 59 30.000	10.700	89061
266.41306	-29.01102	359.95-0.06	 	 	R	 	 	S17	17 42 28.400	-28 59 30.000	10.700	89061
266.42431	-29.01096	359.95-0.06	359.945	-0.0470	R	 	 	 	17 42 31.100	-28 59 30.000	84.2	88072
266.42431	-29.01096	359.95-0.06	359.945	-0.0470	R	 	 	 	17 42 31.100	-28 59 30.000	230.24	88072
266.42431	-29.01096	359.95-0.06	359.945	-0.0470	R	 	 	 	17 42 31.100	-28 59 30.000	84.2	88072
266.42431	-29.01096	359.95-0.06	359.945	-0.0470	R	 	 	 	17 42 31.100	-28 59 30.000	230.24	88072
266.41681	-29.01089	359.95-0.06	359.941	-0.0480	R	 	 	D	17 42 29.300	-28 59 29.600	14.690	89062
266.42431	-29.01068	359.69-0.23	359.641	-0.2410	R	 	 	S19	17 42 31.100	-28 59 29.000	4.750	89061
266.42431	-29.01068	359.95-0.06	 	 	R	 	 	S17	17 42 31.100	-28 59 29.000	4.750	89061
266.42431	-29.01068	359.95-0.06	 	 	R	 	 	S17	17 42 31.100	-28 59 29.000	4.750	89061
266.41685	-29.01033	359.95-0.06	359.942	-0.0470	IR	 	 	IRS14SW	17 42 29.310	-28 59 27.600	2.2	89091
266.42098	-29.01014	359.95-0.06	359.944	-0.0500	IR	 	 	IRS18	17 42 30.300	-28 59 27.000	2.2	75003
266.41581	-29.01011	359.95-0.06	359.942	-0.0470	IR	 	 	IRS12S	17 42 29.060	-28 59 26.800	3.5	89091
266.41714	-29.01005	359.95-0.06	359.942	-0.0470	IR	 	 	IRS14NE	17 42 29.380	-28 59 26.600	2.2	89091
266.41639	-29.00989	359.95-0.06	359.942	-0.0470	IR	 	 	IRS14	17 42 29.200	-28 59 26.000	2.2	75003
266.41580	-29.00964	359.95-0.06	359.942	-0.0460	IR	 	 	IRS12N	17 42 29.060	-28 59 25.100	3.5	89091
266.41860	-29.00952	359.95-0.06	359.944	-0.0480	IR	 	 	IRS9	17 42 29.730	-28 59 24.700	2.2	89091
266.42018	-29.00929	359.95-0.06	359.944	-0.0490	IR	 	 	IRS28	17 42 30.110	-28 59 23.900	2.2	89091
266.41672	-29.00928	359.95-0.06	359.943	-0.0470	IR	 	 	IRS20	17 42 29.280	-28 59 23.800	2.2	89091
266.41805	-29.00905	359.95-0.06	359.944	-0.0480	IR	 	 	IRS9	17 42 29.600	-28 59 23.000	2.2	75003
266.41805	-29.00905	359.95-0.06	359.944	-0.0480	IR	 	 	IRS9	17 42 29.600	-28 59 23.000	2.2	89053
266.41805	-29.00905	359.95-0.06	359.944	-0.0480	IR	 	 	IRS9	17 42 29.600	-28 59 23.000	1.6	89053
266.41805	-29.00905	359.95-0.06	359.944	-0.0480	IR	 	 	IRS9	17 42 29.600	-28 59 23.000	1.25	89053
266.41805	-29.00905	359.95-0.06	359.952	-0.0420	IR	 	 	IRS9	17 42 29.600	-28 59 23.000	10	75003
266.41630	-29.00897	359.95-0.06	359.943	-0.0460	IR	 	 	IRS2E	17 42 29.180	-28 59 22.700	2.2	89091
266.41584	-29.00886	359.95-0.06	359.943	-0.0460	IR	 	 	IRS2	17 42 29.070	-28 59 22.300	2.2	89091
266.41763	-29.00855	359.95-0.06	359.944	-0.0470	IR	 	 	IRS21	17 42 29.500	-28 59 21.200	3.5	89091
266.41721	-29.00850	359.95-0.06	359.945	-0.0470	R	 	 	 	17 42 29.400	-28 59 21.000	2.7	74003
266.41555	-29.00850	359.95-0.06	359.943	-0.0460	IR	 	 	IRS2	17 42 29.000	-28 59 21.000	10	75003
266.41442	-29.00837	359.95-0.06	359.943	-0.0450	IR	 	 	IRS31	17 42 28.730	-28 59 20.500	2.2	89091
266.41600	-29.00833	359.95-0.06	359.943	-0.0460	IR	 	 	IRS13	17 42 29.110	-28 59 20.400	2.2	83067
266.41584	-29.00828	359.95-0.06	359.943	-0.0460	IR	 	 	IRS13	17 42 29.070	-28 59 20.200	2.2	89091
266.41555	-29.00823	359.95-0.06	359.950	-0.0460	IR	 	 	(LINE O111)	17 42 29.000	-28 59 20.000	88.35	78015
266.41805	-29.00821	359.95-0.06	359.944	-0.0470	IR	 	17424-2859	 	17 42 29.600	-28 59 20.000	100	86012
266.41805	-29.00821	359.95-0.06	359.944	-0.0470	IR	 	17424-2859	 	17 42 29.600	-28 59 20.000	60	86012
266.41805	-29.00821	359.95-0.06	359.944	-0.0470	IR	 	17424-2859	 	17 42 29.600	-28 59 20.000	25	86012
266.41805	-29.00821	359.95-0.06	359.944	-0.0470	IR	 	17424-2859	 	17 42 29.600	-28 59 20.000	12	86012
266.41734	-29.00819	359.95-0.06	359.944	-0.0470	IR	 	 	IRS16SW	17 42 29.430	-28 59 19.900	3.45	91007
266.41734	-29.00819	359.95-0.06	359.944	-0.0470	IR	 	 	IRS16SW	17 42 29.430	-28 59 19.900	2.20	91007
266.41734	-29.00819	359.95-0.06	359.944	-0.0470	IR	 	 	IRS16SW	17 42 29.430	-28 59 19.900	1.65	91007
266.41734	-29.00819	359.95-0.06	359.944	-0.0470	IR	 	 	IRS16SW	17 42 29.430	-28 59 19.900	1.25	91007
266.41734	-29.00819	359.95-0.06	359.944	-0.0470	IR	 	 	IRS16SW	17 42 29.430	-28 59 19.900	2.2	83067
